,0
951,https://www.ravelry.com/patterns/library/196-23-a-inner-circle-sweater
952,https://www.ravelry.com/patterns/library/197-16-agnes-sweater
953,https://www.ravelry.com/patterns/library/corrie-sweater
954,https://www.ravelry.com/patterns/library/neblina-sweater
955,https://www.ravelry.com/patterns/library/wonderful-woolly-sweater
956,https://www.ravelry.com/patterns/library/yorkville-sweater
957,https://www.ravelry.com/patterns/library/205-22-candy-cane-lane-sweater
958,https://www.ravelry.com/patterns/library/luminosity-sweater
959,https://www.ravelry.com/patterns/library/narnija-sweater
960,https://www.ravelry.com/patterns/library/batwing-sweater---adult
961,https://www.ravelry.com/patterns/library/eleven-twelve-sweater
962,https://www.ravelry.com/patterns/library/shanti-sweater
963,https://www.ravelry.com/patterns/library/brioche-lane-sweater
964,https://www.ravelry.com/patterns/library/spring-court-sweater
965,https://www.ravelry.com/patterns/library/gothenburg-sweater-2
966,https://www.ravelry.com/patterns/library/any-yarn-will-do-sweater
967,https://www.ravelry.com/patterns/library/rockpool-sweater-2
968,https://www.ravelry.com/patterns/library/seedlings-sweater
969,https://www.ravelry.com/patterns/library/adelheid-sweater
970,https://www.ravelry.com/patterns/library/augusta-sweater-2
971,https://www.ravelry.com/patterns/library/karma-sweater
972,https://www.ravelry.com/patterns/library/golden-gate-sweater
973,https://www.ravelry.com/patterns/library/215-16-wild-mint-sweater
974,https://www.ravelry.com/patterns/library/fast-fashion-sweater
975,https://www.ravelry.com/patterns/library/florarium-sweater-light
976,https://www.ravelry.com/patterns/library/petrichor-sweater
977,https://www.ravelry.com/patterns/library/dino-rawr-sweater
978,https://www.ravelry.com/patterns/library/marsali-sweater
979,https://www.ravelry.com/patterns/library/lamorna-sweater
980,https://www.ravelry.com/patterns/library/ombeline-sweater
981,https://www.ravelry.com/patterns/library/sensitive-sweater
982,https://www.ravelry.com/patterns/library/bloordale-sweater
983,https://www.ravelry.com/patterns/library/nantucket-sweater
984,https://www.ravelry.com/patterns/library/kolorowa-sweater
985,https://www.ravelry.com/patterns/library/desert-sweater
986,https://www.ravelry.com/patterns/library/noora-sweater
987,https://www.ravelry.com/patterns/library/suttons-bay-sweater
988,https://www.ravelry.com/patterns/library/oatmeal-sweater
989,https://www.ravelry.com/patterns/library/abrazo-cocoon-sweater
990,https://www.ravelry.com/patterns/library/dolores-1-rhinebeck-sweater-set
991,https://www.ravelry.com/patterns/library/hylan-sweater
992,https://www.ravelry.com/patterns/library/northgate-tweed-sweater-p149
993,https://www.ravelry.com/patterns/library/michelle-sweater
994,https://www.ravelry.com/patterns/library/bear-lopy-kids-icelandic-sweater
995,https://www.ravelry.com/patterns/library/binx-sweater---p174
996,https://www.ravelry.com/patterns/library/wintergreen-sweater---p183
997,https://www.ravelry.com/patterns/library/ship-oh-hoy-sweater
998,https://www.ravelry.com/patterns/library/marzanna-sweater-bulky
999,https://www.ravelry.com/patterns/library/laura-sweater-for-kids
1000,https://www.ravelry.com/patterns/library/wine-bottle-sweater-5
1001,https://www.ravelry.com/patterns/library/along-sweater
1002,https://www.ravelry.com/patterns/library/the-myrna-sweater
1003,https://www.ravelry.com/patterns/library/chinampa-sweater
1004,https://www.ravelry.com/patterns/library/april-showers-sweater
1005,https://www.ravelry.com/patterns/library/prb004-vivienne-sweater
1006,https://www.ravelry.com/patterns/library/the-love-sweater
1007,https://www.ravelry.com/patterns/library/houndstooth-dog-sweater
1008,https://www.ravelry.com/patterns/library/boney-franks-pet-sweater
1009,https://www.ravelry.com/patterns/library/mini-lori-top-down-sweater
1010,https://www.ravelry.com/patterns/library/whelan-2
1011,https://www.ravelry.com/patterns/library/meridian-striped-pullover
1012,https://www.ravelry.com/patterns/library/tallulah-9
1013,https://www.ravelry.com/patterns/library/missoni-accomplished
1014,https://www.ravelry.com/patterns/library/stockholm-slipover-v-neck
1015,https://www.ravelry.com/patterns/library/very-v-neck-raglan
1016,https://www.ravelry.com/patterns/library/junction-3
1017,https://www.ravelry.com/patterns/library/turtle-dove-ii
1018,https://www.ravelry.com/patterns/library/sweater-navin
1019,https://www.ravelry.com/patterns/library/seamless-yoke-basic-sweater---child
1020,https://www.ravelry.com/patterns/library/brilliant-cables-hooded-sweater
1021,https://www.ravelry.com/patterns/library/big-comfy-sweater
1022,https://www.ravelry.com/patterns/library/tiiraluoto-sweater
1023,https://www.ravelry.com/patterns/library/gansey-sweater
1024,https://www.ravelry.com/patterns/library/sedona-sweater-2
1025,https://www.ravelry.com/patterns/library/how-deep-is-your-v---sweater
1026,https://www.ravelry.com/patterns/library/ocean-breeze-sweater-2
1027,https://www.ravelry.com/patterns/library/small-things-sweater
1028,https://www.ravelry.com/patterns/library/little-baby-sweater
1029,https://www.ravelry.com/patterns/library/festival-sweater-baby
1030,https://www.ravelry.com/patterns/library/boy-sweater-2
1031,https://www.ravelry.com/patterns/library/flea-sweater---loppisgenser
1032,https://www.ravelry.com/patterns/library/kids-cozy-cabled-sweater-dress
1033,https://www.ravelry.com/patterns/library/sol-sweater
1034,https://www.ravelry.com/patterns/library/star-wars-sweater
1035,https://www.ravelry.com/patterns/library/velvety-sweater
1036,https://www.ravelry.com/patterns/library/rainbow-smiles-sweater
1037,https://www.ravelry.com/patterns/library/share-sweater
1038,https://www.ravelry.com/patterns/library/ui-sweater
1039,https://www.ravelry.com/patterns/library/inanna-sweater
1040,https://www.ravelry.com/patterns/library/pop-crop-sweater
1041,https://www.ravelry.com/patterns/library/mega-lara-sweater
1042,https://www.ravelry.com/patterns/library/wilkhaven-sweater
1043,https://www.ravelry.com/patterns/library/fluffy-cable-sweater
1044,https://www.ravelry.com/patterns/library/mollis-sweater-blouse
1045,https://www.ravelry.com/patterns/library/verdure-sweater
1046,https://www.ravelry.com/patterns/library/brezel-sweater
1047,https://www.ravelry.com/patterns/library/the-good-luck-sweater
1048,https://www.ravelry.com/patterns/library/summer-boho-sweater
1049,https://www.ravelry.com/patterns/library/go-west-sweater
1050,https://www.ravelry.com/patterns/library/amaya-sweater
1051,https://www.ravelry.com/patterns/library/duality-sweater
1052,https://www.ravelry.com/patterns/library/irma-sweater
1053,https://www.ravelry.com/patterns/library/ghosteen-sweater
1054,https://www.ravelry.com/patterns/library/falling-leaves-sweater
1055,https://www.ravelry.com/patterns/library/back-to-the-future-sweater
1056,https://www.ravelry.com/patterns/library/diamonds-in-the-sky-sweater
1057,https://www.ravelry.com/patterns/library/white-noise-sweater
1058,https://www.ravelry.com/patterns/library/005-v-neck-sweater
1059,https://www.ravelry.com/patterns/library/farola-sweater
1060,https://www.ravelry.com/patterns/library/julia-yoke-sweater
1061,https://www.ravelry.com/patterns/library/bead-stitch-crochet-sweater
1062,https://www.ravelry.com/patterns/library/lines-sweater-2
1063,https://www.ravelry.com/patterns/library/sidelines-sweater
1064,https://www.ravelry.com/patterns/library/humu-sweater
1065,https://www.ravelry.com/patterns/library/in-the-mood-sweater
1066,https://www.ravelry.com/patterns/library/cherry-blossom-sweater-3
1067,https://www.ravelry.com/patterns/library/vinicunca-sweater
1068,https://www.ravelry.com/patterns/library/just-sweater
1069,https://www.ravelry.com/patterns/library/blackberry-sweater
1070,https://www.ravelry.com/patterns/library/spring-bloom-sweater
1071,https://www.ravelry.com/patterns/library/hygge-sweater
1072,https://www.ravelry.com/patterns/library/new-haven-sweater
1073,https://www.ravelry.com/patterns/library/winter-buds-sweater---snlvgenser
1074,https://www.ravelry.com/patterns/library/little-nomad-sweater
1075,https://www.ravelry.com/patterns/library/waves-and-bobbles-sweater
1076,https://www.ravelry.com/patterns/library/s34-3-lamb-dance-sweater
1077,https://www.ravelry.com/patterns/library/kimmeridge-sweater
1078,https://www.ravelry.com/patterns/library/ufo-yoke-baby-sweater
1079,https://www.ravelry.com/patterns/library/mila-sweater-2
1080,https://www.ravelry.com/patterns/library/dog-days-sweater
1081,https://www.ravelry.com/patterns/library/prep-dog-sweater
1082,https://www.ravelry.com/patterns/library/elf-dog-sweater
1083,https://www.ravelry.com/patterns/library/basic-dog-sweater-3
1084,https://www.ravelry.com/patterns/library/snow-dog-sweater
1085,https://www.ravelry.com/patterns/library/irish-sweater-2
1086,https://www.ravelry.com/patterns/library/silken-straw-summer-sweater
1087,https://www.ravelry.com/patterns/library/boy-mouse-in-a-cabled-sweater
1088,https://www.ravelry.com/patterns/library/gavriella-sweater
1089,https://www.ravelry.com/patterns/library/vika-drop-shoulder-sweater
1090,https://www.ravelry.com/patterns/library/penelope-sweater-2
1091,https://www.ravelry.com/patterns/library/check-me-out-sweater
1092,https://www.ravelry.com/patterns/library/the-olive-sweater
1093,https://www.ravelry.com/patterns/library/oldenburg-sweater
1094,https://www.ravelry.com/patterns/library/side-button-greyhound-sweater
1095,https://www.ravelry.com/patterns/library/top-down-mini-dachshund-dog-sweater
1096,https://www.ravelry.com/patterns/library/alasuq-dog-sweater
1097,https://www.ravelry.com/patterns/library/adventure-sweater
1098,https://www.ravelry.com/patterns/library/entomology-sweater
1099,https://www.ravelry.com/patterns/library/the-cable-dog-sweater
1100,https://www.ravelry.com/patterns/library/bebe-kitty-sweater
1101,https://www.ravelry.com/patterns/library/the-basic-dog-sweater
1102,https://www.ravelry.com/patterns/library/silver-sage-sweater
1103,https://www.ravelry.com/patterns/library/tied--true-sweater-dress
1104,https://www.ravelry.com/patterns/library/character-sweaters
1105,https://www.ravelry.com/patterns/library/keller
1106,https://www.ravelry.com/patterns/library/north-channel-collared-cardigan
1107,https://www.ravelry.com/patterns/library/koivua
1108,https://www.ravelry.com/patterns/library/turtle-dove-3
1109,https://www.ravelry.com/patterns/library/lento
1110,https://www.ravelry.com/patterns/library/outline-tank
1111,https://www.ravelry.com/patterns/library/sweater-skilla
1112,https://www.ravelry.com/patterns/library/sweater-julio
1113,https://www.ravelry.com/patterns/library/axiom-sweater
1114,https://www.ravelry.com/patterns/library/the-jan-sweater
1115,https://www.ravelry.com/patterns/library/jelly-roll-sweater
1116,https://www.ravelry.com/patterns/library/eloise-baby-sweater
1117,https://www.ravelry.com/patterns/library/slavyanka-sweater
1118,https://www.ravelry.com/patterns/library/lavanda-sweater
1119,https://www.ravelry.com/patterns/library/meara-fisherman-sweater
1120,https://www.ravelry.com/patterns/library/celebration-sweater-3
1121,https://www.ravelry.com/patterns/library/sabrina-sweater-2
1122,https://www.ravelry.com/patterns/library/homebody-sweater
1123,https://www.ravelry.com/patterns/library/julies-sweater-2
1124,https://www.ravelry.com/patterns/library/illusionist-off-shoulder-sweater
1125,https://www.ravelry.com/patterns/library/silk-sweater-w-stars
1126,https://www.ravelry.com/patterns/library/olive-sweater---my-size
1127,https://www.ravelry.com/patterns/library/christmas-tree-sweater-3
1128,https://www.ravelry.com/patterns/library/cropped-holiday-knit-sweater
1129,https://www.ravelry.com/patterns/library/puffy-chunky-sweater
1130,https://www.ravelry.com/patterns/library/luna-sweater-3
1131,https://www.ravelry.com/patterns/library/melody-sweater-3
1132,https://www.ravelry.com/patterns/library/rainbow-stripe-sweater
1133,https://www.ravelry.com/patterns/library/clara-sweater-2
1134,https://www.ravelry.com/patterns/library/spring-fling-sweater-2
1135,https://www.ravelry.com/patterns/library/malibu-sweater
1136,https://www.ravelry.com/patterns/library/tinsel-sweater
1137,https://www.ravelry.com/patterns/library/xoxo-sweater---xoxogenser
1138,https://www.ravelry.com/patterns/library/fun-fan-sweater---genser-pa-vift
1139,https://www.ravelry.com/patterns/library/boatswain-sweater
1140,https://www.ravelry.com/patterns/library/white-sheep-sweater
1141,https://www.ravelry.com/patterns/library/batwing-lace-sweater
1142,https://www.ravelry.com/patterns/library/heartbeat-sweater-3
1143,https://www.ravelry.com/patterns/library/harlequin-sweater-3
1144,https://www.ravelry.com/patterns/library/summer-sailing-sweater
1145,https://www.ravelry.com/patterns/library/chay-easy-pullover-baby-sweater
1146,https://www.ravelry.com/patterns/library/lillies-little-sweater
1147,https://www.ravelry.com/patterns/library/everyday-pullover-sweater
1148,https://www.ravelry.com/patterns/library/boheme-sweater-for-kids
1149,https://www.ravelry.com/patterns/library/william-childrens-sweater
1150,https://www.ravelry.com/patterns/library/one-sweater-v-neck
1151,https://www.ravelry.com/patterns/library/the-campfire-sweater
1152,https://www.ravelry.com/patterns/library/lorelei-sweater-2
1153,https://www.ravelry.com/patterns/library/bark-sweater
1154,https://www.ravelry.com/patterns/library/chevron-flight-sweater
1155,https://www.ravelry.com/patterns/library/picklesxyoga---warrior-sweater
1156,https://www.ravelry.com/patterns/library/forest-sweater-2
1157,https://www.ravelry.com/patterns/library/miara-sweater
1158,https://www.ravelry.com/patterns/library/loodus-sweater-2
1159,https://www.ravelry.com/patterns/library/205-45-sidewalk-cafe-sweater
1160,https://www.ravelry.com/patterns/library/momentum-sweater
1161,https://www.ravelry.com/patterns/library/basic-colorblock-yoke-sweater
1162,https://www.ravelry.com/patterns/library/leaves-cascade-sweater
1163,https://www.ravelry.com/patterns/library/skaanevik-sweater
1164,https://www.ravelry.com/patterns/library/maple-leaves-sweater
1165,https://www.ravelry.com/patterns/library/autumn-bloom-sweater
1166,https://www.ravelry.com/patterns/library/allday-sweater
1167,https://www.ravelry.com/patterns/library/forage-sweater
1168,https://www.ravelry.com/patterns/library/tunnel-vision-sweater
1169,https://www.ravelry.com/patterns/library/caridea-sweater
1170,https://www.ravelry.com/patterns/library/follow-you-sweater
1171,https://www.ravelry.com/patterns/library/syreeni-sweater
1172,https://www.ravelry.com/patterns/library/prairie-window-sweater
1173,https://www.ravelry.com/patterns/library/minimal-raglan-sweater
1174,https://www.ravelry.com/patterns/library/mariposa-sweater
1175,https://www.ravelry.com/patterns/library/daybreak-sweater-tee
1176,https://www.ravelry.com/patterns/library/velez-sweater
1177,https://www.ravelry.com/patterns/library/canna-sweater
1178,https://www.ravelry.com/patterns/library/chloe-sweater-5
1179,https://www.ravelry.com/patterns/library/tattered-sweater
1180,https://www.ravelry.com/patterns/library/knitwords-sweater
1181,https://www.ravelry.com/patterns/library/green-gables-sweater
1182,https://www.ravelry.com/patterns/library/welcome-friend-sweater
1183,https://www.ravelry.com/patterns/library/jane-sweater
1184,https://www.ravelry.com/patterns/library/bayside-sweater
1185,https://www.ravelry.com/patterns/library/lavender-dip-sweater
1186,https://www.ravelry.com/patterns/library/homebody-sweater-2
1187,https://www.ravelry.com/patterns/library/waveform-sweater
1188,https://www.ravelry.com/patterns/library/mix-and-match-sweater
1189,https://www.ravelry.com/patterns/library/seashell-sweater
1190,https://www.ravelry.com/patterns/library/up-in-the-clouds-sweater
1191,https://www.ravelry.com/patterns/library/krait-sweater
1192,https://www.ravelry.com/patterns/library/belltrix-sweater-p188
1193,https://www.ravelry.com/patterns/library/alps-sweater
1194,https://www.ravelry.com/patterns/library/lost-lake-sweater
1195,https://www.ravelry.com/patterns/library/celtic-knot-sweater-2
1196,https://www.ravelry.com/patterns/library/gabi-sweater
1197,https://www.ravelry.com/patterns/library/ernie-sweater-3
1198,https://www.ravelry.com/patterns/library/with-open-heart-sweater
1199,https://www.ravelry.com/patterns/library/camille-sweater
1200,https://www.ravelry.com/patterns/library/slingra-sweater
1201,https://www.ravelry.com/patterns/library/pohjolan-neito-sweater
1202,https://www.ravelry.com/patterns/library/sleipnir-sweater
1203,https://www.ravelry.com/patterns/library/baby-yoda-sweater
1204,https://www.ravelry.com/patterns/library/sheepish-little-sweater-light
1205,https://www.ravelry.com/patterns/library/sweetheart-baby-sweater
1206,https://www.ravelry.com/patterns/library/no-frills-sweater-doll-size
1207,https://www.ravelry.com/patterns/library/top-down-raglan-sweater-generator
1208,https://www.ravelry.com/patterns/library/sock-yarn-sweater---childs-version
1209,https://www.ravelry.com/patterns/library/i-heart-rainbows-sweater
1210,https://www.ravelry.com/patterns/library/sunday-sweater
1211,https://www.ravelry.com/patterns/library/rail-sweater
1212,https://www.ravelry.com/patterns/library/memories-sweater-2
1213,https://www.ravelry.com/patterns/library/vanish-sweater
1214,https://www.ravelry.com/patterns/library/parallels-sweater-2
1215,https://www.ravelry.com/patterns/library/angels-around-me-sweater
1216,https://www.ravelry.com/patterns/library/teeny-geena-sweater
1217,https://www.ravelry.com/patterns/library/maxines-garter-sweater
1218,https://www.ravelry.com/patterns/library/bobble-sweater-6
1219,https://www.ravelry.com/patterns/library/off-the-shoulder-goddess-sweater
1220,https://www.ravelry.com/patterns/library/big-bosie-sweater
1221,https://www.ravelry.com/patterns/library/side-button-dog-sweater
1222,https://www.ravelry.com/patterns/library/mesa-sweater-wrap
1223,https://www.ravelry.com/patterns/library/affiknity-jr-video-sweater-class
1224,https://www.ravelry.com/patterns/library/brave-bronto-kids-sweater
1225,https://www.ravelry.com/patterns/library/quick-11-doll-sweater
1226,https://www.ravelry.com/patterns/library/raglan-doll-sweater-2
1227,https://www.ravelry.com/patterns/library/aran-sweater--2
1228,https://www.ravelry.com/patterns/library/basic-raglan-top-down-sweater
1229,https://www.ravelry.com/patterns/library/circle-of-lace-sweater
1230,https://www.ravelry.com/patterns/library/ruffle-sweater-2
1231,https://www.ravelry.com/patterns/library/areira-sweater
1232,https://www.ravelry.com/patterns/library/basic-topdown-raglan-sweater
1233,https://www.ravelry.com/patterns/library/just-over-sweater
1234,https://www.ravelry.com/patterns/library/ocean-sweater-5
1235,https://www.ravelry.com/patterns/library/navegante-sweater
1236,https://www.ravelry.com/patterns/library/flowing-water-sweater
1237,https://www.ravelry.com/patterns/library/suri-sweater
1238,https://www.ravelry.com/patterns/library/mr-casual-sweater
1239,https://www.ravelry.com/patterns/library/picnic-sweater
1240,https://www.ravelry.com/patterns/library/scraps-sweater
1241,https://www.ravelry.com/patterns/library/jigsawy-sweater
1242,https://www.ravelry.com/patterns/library/easy-hooded-sweater-5210
1243,https://www.ravelry.com/patterns/library/dog-sweater-for-small-dog
1244,https://www.ravelry.com/patterns/library/cabled-dog-sweater-6
1245,https://www.ravelry.com/patterns/library/sock-monkey-dog-sweater-3
1246,https://www.ravelry.com/patterns/library/lil-biscuit-sweater
1247,https://www.ravelry.com/patterns/library/the-mini-lama-love-sweater
1248,https://www.ravelry.com/patterns/library/camille-dog-sweater
1249,https://www.ravelry.com/patterns/library/wishbone-belted-pet-sweater
1250,https://www.ravelry.com/patterns/library/bailarina-sweater
1251,https://www.ravelry.com/patterns/library/cat-in-a-sweater
1252,https://www.ravelry.com/patterns/library/raglan-sweaters-4904
1253,https://www.ravelry.com/patterns/library/adirondack-pullover
1254,https://www.ravelry.com/patterns/library/clam-ahoi
1255,https://www.ravelry.com/patterns/library/blue-heron-drop-stitch-tee
1256,https://www.ravelry.com/patterns/library/bayside-garter-lace-pullover
1257,https://www.ravelry.com/patterns/library/archipelago-cocoon-wrap
1258,https://www.ravelry.com/patterns/library/tulip-guernsey
1259,https://www.ravelry.com/patterns/library/maybequeen
1260,https://www.ravelry.com/patterns/library/sweater-meilani
1261,https://www.ravelry.com/patterns/library/cocoon-sweater-shrug
1262,https://www.ravelry.com/patterns/library/ratio-a-percentage-sweater
1263,https://www.ravelry.com/patterns/library/percentile-a-percentage-sweater
1264,https://www.ravelry.com/patterns/library/a-simple-sweater-3-ways
1265,https://www.ravelry.com/patterns/library/raglan-sweater---child
1266,https://www.ravelry.com/patterns/library/brochan-sweater
1267,https://www.ravelry.com/patterns/library/holey-sweater
1268,https://www.ravelry.com/patterns/library/northern-sweater---nordagenser-pure-wool
1269,https://www.ravelry.com/patterns/library/nolita-sweater
1270,https://www.ravelry.com/patterns/library/classic-sweater-7
1271,https://www.ravelry.com/patterns/library/rosina-pullover---rosina-sweater
1272,https://www.ravelry.com/patterns/library/tucker-sweater
1273,https://www.ravelry.com/patterns/library/picking-flowers-sweater
1274,https://www.ravelry.com/patterns/library/biscotti-sweater-2
1275,https://www.ravelry.com/patterns/library/autumn-breeze-sweater
1276,https://www.ravelry.com/patterns/library/lilla-bjorn-sweater
1277,https://www.ravelry.com/patterns/library/cross-my-heart-sweater
1278,https://www.ravelry.com/patterns/library/the-monarch-sweater
1279,https://www.ravelry.com/patterns/library/orchid-sweater
1280,https://www.ravelry.com/patterns/library/valentina-sweater-top
1281,https://www.ravelry.com/patterns/library/kara-sweater
1282,https://www.ravelry.com/patterns/library/ines-sweater
1283,https://www.ravelry.com/patterns/library/the-betty-boyfriend-sweater
1284,https://www.ravelry.com/patterns/library/mya-sweater
1285,https://www.ravelry.com/patterns/library/rainbow-granny-square-sweater
1286,https://www.ravelry.com/patterns/library/favorite-sweater-6157
1287,https://www.ravelry.com/patterns/library/saturday-sweater-4
1288,https://www.ravelry.com/patterns/library/sofi-sweater
1289,https://www.ravelry.com/patterns/library/cumberland-knit-yoke-sweater
1290,https://www.ravelry.com/patterns/library/summer-fling-sweater
1291,https://www.ravelry.com/patterns/library/296-maris-sweater
1292,https://www.ravelry.com/patterns/library/baguette-sweater
1293,https://www.ravelry.com/patterns/library/308-aubrey-sweater
1294,https://www.ravelry.com/patterns/library/lily-sweater-2
1295,https://www.ravelry.com/patterns/library/spring-mesh-sweater
1296,https://www.ravelry.com/patterns/library/mohair-weekend-sweater
1297,https://www.ravelry.com/patterns/library/someday-sweater-2
1298,https://www.ravelry.com/patterns/library/fireworks-sweater
1299,https://www.ravelry.com/patterns/library/juniper-sweater-6
1300,https://www.ravelry.com/patterns/library/tulip-sweater-6
1301,https://www.ravelry.com/patterns/library/black-raspberry-baby-sweater
1302,https://www.ravelry.com/patterns/library/one-baby-sweater
1303,https://www.ravelry.com/patterns/library/seamless-yoke-sweater
1304,https://www.ravelry.com/patterns/library/karamell-sweater
1305,https://www.ravelry.com/patterns/library/rexy-sweater-mini
1306,https://www.ravelry.com/patterns/library/very-classic-sweater
1307,https://www.ravelry.com/patterns/library/mixed-berry-sweater
1308,https://www.ravelry.com/patterns/library/milkshake-sweater
1309,https://www.ravelry.com/patterns/library/crochet-sweater-scarf
1310,https://www.ravelry.com/patterns/library/finsbury-park-sweater
1311,https://www.ravelry.com/patterns/library/buttonside-sweater
1312,https://www.ravelry.com/patterns/library/south-bay-sweater
1313,https://www.ravelry.com/patterns/library/the-lovable-sweater
1314,https://www.ravelry.com/patterns/library/svall-sweater
1315,https://www.ravelry.com/patterns/library/occhiello-sweater
1316,https://www.ravelry.com/patterns/library/esquire-sweater
1317,https://www.ravelry.com/patterns/library/gorse-sweater
1318,https://www.ravelry.com/patterns/library/rambling-rose-sweater
1319,https://www.ravelry.com/patterns/library/urban-polar-sweater----slimfit
1320,https://www.ravelry.com/patterns/library/vana-sweater
1321,https://www.ravelry.com/patterns/library/asnes-sweater-for-grown-ups
1322,https://www.ravelry.com/patterns/library/signe-sweater---signegenser
1323,https://www.ravelry.com/patterns/library/bookshelf-sweater
1324,https://www.ravelry.com/patterns/library/quilla-sweater-version
1325,https://www.ravelry.com/patterns/library/200-14-let-the-sun-in-sweater
1326,https://www.ravelry.com/patterns/library/not-so-little-nugget-sweater
1327,https://www.ravelry.com/patterns/library/the-still-point-sweater
1328,https://www.ravelry.com/patterns/library/my-fall-sweater
1329,https://www.ravelry.com/patterns/library/the-cycle-sweater
1330,https://www.ravelry.com/patterns/library/edna-jean-sweater
1331,https://www.ravelry.com/patterns/library/vintertid-sweater
1332,https://www.ravelry.com/patterns/library/croissant-sweater
1333,https://www.ravelry.com/patterns/library/vuono-sweater
1334,https://www.ravelry.com/patterns/library/lionheart-sweater
1335,https://www.ravelry.com/patterns/library/dryad-sweater
1336,https://www.ravelry.com/patterns/library/sugarplum-sweater
1337,https://www.ravelry.com/patterns/library/abya-yala-sweater
1338,https://www.ravelry.com/patterns/library/city-of-the-sun-sweater
1339,https://www.ravelry.com/patterns/library/skargard-sweater
1340,https://www.ravelry.com/patterns/library/luftmeer-sweater
1341,https://www.ravelry.com/patterns/library/llama-love-sweater
1342,https://www.ravelry.com/patterns/library/golden-hour-sweater-2
1343,https://www.ravelry.com/patterns/library/pilo-sweater-mystyle
1344,https://www.ravelry.com/patterns/library/maklik-sweater
1345,https://www.ravelry.com/patterns/library/igneous-sweater
1346,https://www.ravelry.com/patterns/library/rose-cloud-blouse---sweater---dress
1347,https://www.ravelry.com/patterns/library/philae-sweater
1348,https://www.ravelry.com/patterns/library/215-4-a-herringbone-hill-sweater
1349,https://www.ravelry.com/patterns/library/spring-grove-sweater
1350,https://www.ravelry.com/patterns/library/shuffle-sweater
1351,https://www.ravelry.com/patterns/library/una-sweater
1352,https://www.ravelry.com/patterns/library/portland-grown-ups-sweater
1353,https://www.ravelry.com/patterns/library/kerepe-sweater
1354,https://www.ravelry.com/patterns/library/silberling-sweater
1355,https://www.ravelry.com/patterns/library/fairywoods-sweater
1356,https://www.ravelry.com/patterns/library/slanted-squares-sweater
1357,https://www.ravelry.com/patterns/library/honeycomb-raglan-sweater
1358,https://www.ravelry.com/patterns/library/juniper-sweater-5
1359,https://www.ravelry.com/patterns/library/fortuna-sweater
1360,https://www.ravelry.com/patterns/library/highland-thistle-sweater
1361,https://www.ravelry.com/patterns/library/pumpkin-sweater-2
1362,https://www.ravelry.com/patterns/library/the-comfort-sweater
1363,https://www.ravelry.com/patterns/library/emma-sweater-2
1364,https://www.ravelry.com/patterns/library/tulip-sweater-5
1365,https://www.ravelry.com/patterns/library/head-in-the-clouds-sweater-2
1366,https://www.ravelry.com/patterns/library/mistletoe-sweater-3
1367,https://www.ravelry.com/patterns/library/simple-sweater-15
1368,https://www.ravelry.com/patterns/library/salt-spring-sweater
1369,https://www.ravelry.com/patterns/library/spruce-island-sweater
1370,https://www.ravelry.com/patterns/library/side-eye-sweater
1371,https://www.ravelry.com/patterns/library/vercors-sweater
1372,https://www.ravelry.com/patterns/library/pink-diamond-sweater
1373,https://www.ravelry.com/patterns/library/rosa-sweater
1374,https://www.ravelry.com/patterns/library/ripple-sweater-3
1375,https://www.ravelry.com/patterns/library/the-delft-sweater
1376,https://www.ravelry.com/patterns/library/plunge-in-sweater
1377,https://www.ravelry.com/patterns/library/blinding-lights-sweater
1378,https://www.ravelry.com/patterns/library/forest-guard-sweater
1379,https://www.ravelry.com/patterns/library/the-air-sweater
1380,https://www.ravelry.com/patterns/library/creme-anglaise-sweater
1381,https://www.ravelry.com/patterns/library/heden-sweater
1382,https://www.ravelry.com/patterns/library/baby-sweater-29
1383,https://www.ravelry.com/patterns/library/teddy-bear-sweater-7
1384,https://www.ravelry.com/patterns/library/little-nugget-sweater
1385,https://www.ravelry.com/patterns/library/snow-drift-baby-sweater
1386,https://www.ravelry.com/patterns/library/calendula-kids-sweater
1387,https://www.ravelry.com/patterns/library/somewhat-slanted-sweater
1388,https://www.ravelry.com/patterns/library/braided-cardigan-sweater
1389,https://www.ravelry.com/patterns/library/cabled-sweater-jackets-and-hat-1776
1390,https://www.ravelry.com/patterns/library/seamless-wrap-sweater-infant--toddler-sizing
1391,https://www.ravelry.com/patterns/library/scrap-sweater-for-the-small-ones
1392,https://www.ravelry.com/patterns/library/newling-sweater
1393,https://www.ravelry.com/patterns/library/tractor-pulling-stars-sweater
1394,https://www.ravelry.com/patterns/library/the-owen-sweater
1395,https://www.ravelry.com/patterns/library/juniper-sweater---tunic-top-p158
1396,https://www.ravelry.com/patterns/library/sooper-sweater
1397,https://www.ravelry.com/patterns/library/s32-20-christmas-kal-2019---sleepy-santa-sweater
1398,https://www.ravelry.com/patterns/library/marygold-sweater---p154
1399,https://www.ravelry.com/patterns/library/the-neighborhood-sweater--inspired-by-daniel-tiger
1400,https://www.ravelry.com/patterns/library/little-pine-sweater
1401,https://www.ravelry.com/patterns/library/65---pink-sweater
1402,https://www.ravelry.com/patterns/library/callater-sweater
1403,https://www.ravelry.com/patterns/library/stash-sweater-2
1404,https://www.ravelry.com/patterns/library/stained-glass-tunisian-sweater
1405,https://www.ravelry.com/patterns/library/comfy-stars-sweater
1406,https://www.ravelry.com/patterns/library/cabled-dog-sweater-7
